product_name,energy_100g,sugars_100g,fat_100g,saturated_fat_100g,proteins_100g,salt_100g,sodium_100g,fiber_100g,carbohydrates_100g,trans_fat_100g,cholesterol_100g,vitamin_a_100g,vitamin_c_100g,calcium_100g,iron_100g,potassium_100g,nova_group,additives_n,ingredients_from_palm_oil_n,nutrition_grade
21 Whole Grains And Seeds,1252.22222222222,8.88888888888889,3.33333333333333,0.0,13.3333333333333,0.944444444444444,0.377777777777778,8.88888888888889,48.8888888888889,0.0,0.0,,,0.0666666666666667,0.00222222222222222,0.222222222222222,4.0,0.0,0.0,a
Tesco Honey & Almond Granola,1794.0,15.60000038147,12.3,1.5,11.39999961853,0.1,0.04,6.5,64.3,,,,,,,,4.0,0.0,0.0,b
Brown basmati,720.0,0.2,2.7,0.4,4.7,0.18,0.072,5.1,25.2,,,,,,,,4.0,1.0,0.0,b
Le fromage fouetté Nature Au sel de mer,1076.0,3.0,25.0,17.0,5.3,1.0,0.4,,3.6,,,,,,,,3.0,0.0,0.0,d
Fromage fouette au lait nature pasteurisé 24%MG 150g,1087.0,3.6,24.0,17.0,6.0,1.1,0.44,0.0,5.7,,,,,,,,4.0,0.0,0.0,d
Pão de Forma  Integral,885.0,2.7,2.8,0.6,9.5,1.1,0.44,7.4,33.0,,,,,,,,4.0,0.0,0.0,a
Les Pyrénéens,2819.0,33.0,58.0,42.0,4.2,0.16,0.064,0.0,34.0,,,,,,,,4.0,1.0,0.0,e
Seed Mix,2413.33333333333,1.33333333333333,46.3333333333333,6.0,23.0,3.33333333333333e-05,1.33333333333333e-05,8.66666666666667,12.6666666666667,,,,,,,,1.0,0.0,0.0,a
Monster Munch Crazy Goût Crème Oignon,2154.0,3.4,27.0,3.1,3.8,1.3,0.52,4.0,63.0,,,,,,,,4.0,2.0,0.0,d
Margherita Pizzetta,1005.09174311927,2.38532110091743,8.39449541284404,3.48623853211009,10.5045871559633,1.3,0.52,2.20183486238532,29.3119266055046,,,,,,,,3.0,0.0,0.0,d
Poêlée de Légumes grillés,234.0,3.8,2.7,0.4,1.4,0.77,0.308,3.2,5.0,,,,,,,,4.0,0.0,,a
Tagliatelles aux œufs frais,1166.0,0.5,2.1,0.4,10.0,0.05,0.02,2.2,53.0,,,,,,,,1.0,0.0,0.0,a
Lemon cheesecake flavour aus Soja,299.0,8.4,2.1,0.4,3.7,0.11,0.044,0.8,8.7,,,,,0.12,,,4.0,6.0,0.0,b
Ravioli Saumon Fumé & Mascarpone,1138.0,4.5,13.0,5.8,10.0,1.1,0.44,5.6,26.0,,,,,,,,4.0,0.0,,d
Mermelada de fresas de temporada,931.0,50.0,0.1,0.0,0.6,0.0,0.0,1.5,53.0,,,,,,,,4.0,1.0,0.0,d
La brandade de morue,640.3,0.8,10.0,1.3,8.2,0.66,0.264,,7.7,,,,,,,,4.0,1.0,,b
"Chips paysanne saveur poulet, moutarde et miel",2124.7,2.9,28.0,3.1,6.3,0.55,0.22,3.7,56.0,,,,,,,,4.0,1.0,,c
Bitter Orange Fine Sliced Marmalade,1016.0,59.0,0.1,0.0,0.3,0.0,0.0,0.6,59.0,,,,,,,,4.0,6.0,0.0,d
Menthe Tilleul Verveine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,unknown
Tasty Bite - Madras Lentils,448.08,2.81,3.86,2.11,3.86,0.912275,0.36491,3.86,12.28,,0.00526,,,0.04211,0.00088,0.17895,3.0,0.0,0.0,d
Véritable Petit Écolier Pocket,2117.6,36.0,24.0,15.0,6.4,0.6,0.24,4.1,64.0,,,,,,,,4.0,5.0,0.0,e
Coeurs de palmiers,143.0,1.2,0.7,0.2,2.5,0.93,0.372,1.9,3.5,,,,,,,,3.0,1.0,0.0,a
vita meri,1894.0,23.6,11.4,5.5,7.3,0.6375,0.255,,79.3,,,,,,,,,0.0,,e
Tofu Basilico,705.1,0.5,9.5,1.4,19.0,1.4,0.511,,1.8,,,,,,,,3.0,0.0,0.0,b
Grissini Breadsticks,1728.2,3.8,7.2,1.1,11.5,1.17,0.468,3.8,72.7,,,,,,,,3.0,0.0,0.0,d
Coup Noodles Beef,326.0,0.8,3.0,1.5,2.5,1.2,0.48,,9.6,,,,,,,,4.0,12.0,1.0,unknown
Tropical Granola,1854.88888888889,16.8888888888889,15.3333333333333,4.66666666666667,9.33333333333333,0.0222222222222222,0.00888888888888889,8.88888888888889,62.2222222222222,,,,,,,,4.0,3.0,0.0,c
Strawberry Bio Live Yoghurt,409.8,10.7,4.0,2.8,4.5,0.1575,0.063,,10.9,,,,,0.167,,,4.0,0.0,0.0,c
Jin Ramen Mild,2096.0,3.1,15.8,8.5,12.2,4.7,1.88,,78.4,,,0.0,0.0,,0.0,,4.0,14.0,0.0,unknown
Pj orange sans pulpe bio brique 1l,173.0,9.0,0.5,0.1,0.5,0.01,0.0,0.5,9.0,,,,0.02,,,,1.0,0.0,,c
Lino Linhaca dorado dourada,2047.0,0.0,31.0,3.0,22.0,0.07,0.028,35.0,13.0,,,,,,,,4.0,1.0,,a
Parmigiano Reggiano,1654.0,0.0,30.0,20.0,32.0,1.6,0.64,,0.0,,,,,,,,3.0,0.0,,d
Crumpet Thins,796.875,1.875,0.9375,0.3125,6.25,3.671875,1.46875,2.1875,38.4375,,,0.0,0.0,,0.0,,4.0,4.0,0.0,e
PAN INTEGRAL,969.516129032258,8.87096774193548,2.90322580645161,0.806451612903226,10.6451612903226,1.45161290322581,0.580645161290323,5.96774193548387,37.258064516129,0.0,0.0,,,,0.00129032258064516,,4.0,1.0,,c
Hipro,225.625,3.125,0.125,0.125,9.375,0.140625,0.05625,,3.625,,,,,,,,4.0,4.0,,a
Yogures 0% con fruta,189.0,5.9,0.1,0.0,4.5,0.16,0.064,,6.5,,,,,0.12,,,4.0,4.0,,a
Olives noires à la grecques denoyautees,1189.0,2.2,28.0,3.8,1.7,8.0,3.2,,2.2,,,,,,,,3.0,0.0,0.0,d
Cottage Cheese 2%,398.5,4.0,2.5,1.5,13.0,0.825,0.33,0.0,5.0,0.0,0.01,,,0.1,8.8495575221239e-05,0.13,3.0,0.0,0.0,b
Pâtes premium Linguine Al Bronzo 500G,1521.0,3.5,2.0,0.4,14.0,0.01,0.004,3.0,70.0,,,,,,,,1.0,0.0,,a
Huile d'olive Massa,3438.0,0.0,92.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,,,b
Biscottes,1685.0,5.8,8.8,1.0,13.0,1.6,0.64,7.0,68.0,,,,,,,,4.0,1.0,,c
Classic Potato Chips,2356.89045936396,3.53356890459364,35.3356890459364,5.30035335689046,7.06713780918728,1.23674911660777,0.49469964664311,3.53356890459364,53.0035335689046,0.0,0.0,,0.0212014134275618,0.0353356890459364,0.00212014134275618,1.23674911660777,3.0,0.0,0.0,d
Almond Breeze almondmilk UNSWEETENED Vanilla,56.0416666666667,0.0,1.04166666666667,0.0,0.416666666666667,0.177083333333333,0.0708333333333333,0.416666666666667,0.416666666666667,0.0,0.0,6.25e-05,,0.1875,0.000291666666666667,0.0666666666666667,4.0,2.0,0.0,b
Granola,1751.0,20.1,10.4,3.1,10.1,0.03,0.012,6.3,67.3,,,,,,,,3.0,0.0,0.0,c
Meule fruitée,1774.0,0.5,35.0,24.0,27.0,1.1,0.44,,1.2,,,,,,,,3.0,0.0,0.0,d
Plátkovaná červená řepa,198.0,12.0,0.5,0.1,1.0,1.73,0.692,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,c
Chopped Tomatoes,85.6,3.0,0.1,0.0,1.3,0.05,0.02,1.1,3.0,,,,,,,,1.0,1.0,0.0,a
Croûtons nature,2043.5,1.4,29.0,2.7,7.1,2.0,0.8,2.1,49.0,,,0.0,0.0,,0.0,,3.0,0.0,0.0,d
Regia couscous moyen 1kg,1565.0,3.0,2.0,0.4,13.2,0.0,0.0,3.4,72.9,,,,,,,,1.0,0.0,0.0,a
apericube 24 cubes,1011.0,5.0,19.5,13.0,12.0,2.1,0.84,,5.0,,,,,0.265,,,4.0,1.0,0.0,e
Soja Gratin Bio,413.0,1.2,6.5,1.4,3.5,0.45,0.18,0.7,6.3,,,,,,,,4.0,2.0,0.0,c
Lait d'Amande Chocolat,245.9,7.2,1.9,0.4,0.8,0.08,0.032,0.7,9.2,,,,,,,,4.0,2.0,0.0,e
Crica Choc' chocolat noisette,1776.7,29.0,14.0,2.5,8.9,0.43,0.168,8.8,61.0,,,,0.068,,0.0022,,4.0,1.0,0.0,d
Croc'Seitan à l'Indienne,892.6,2.6,10.0,1.0,14.0,1.2,0.48,3.7,15.0,,,,,,,,4.0,0.0,0.0,b
Thon entier naturel,516.0,0.0,2.0,0.7,26.0,1.0,0.4,,0.0,,,,,,,,1.0,0.0,0.0,a
So Soja cuisine !,621.1,0.3,15.3,2.4,2.7,0.15,0.06,0.5,0.3,,,,,,,,4.0,1.0,0.0,b
Chili végétarien,393.3,3.6,1.9,0.3,6.0,0.5,0.2,,13.0,,,,,,,,3.0,0.0,0.0,a
Flakes de sarrasin,1672.2,0.7,3.4,0.6,14.0,0.11,0.044,6.3,74.0,,,,,,,,1.0,0.0,0.0,a
Farine complète de Riz Bio,1506.8,0.0,2.5,0.0,7.5,0.0,0.0,3.6,74.0,,,,,,,,1.0,0.0,0.0,a
straight to wok medium noodles,639.666666666667,0.6,1.4,0.266666666666667,6.4,0.4,0.16,1.8,27.3333333333333,,,,,,,,4.0,2.0,0.0,a
Chick Peas in Salted Water,566.7,1.0,2.1,0.2,8.4,0.27,0.205,4.6,18.2,,,,,,,,3.0,0.0,0.0,a
Extra Virgin Olive Oil,3378.0,0.0,91.3,13.9,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,2.0,0.0,0.0,b
Mini Gallette di Mais al Sale Marino,1796.7,0.5,10.0,1.2,6.7,1.0,0.4,2.6,76.0,,,,,,,,3.0,0.0,0.0,c
Olio extra vergine di oliva,3378.0,0.0,91.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,0.0,,b
Lenteja Pardina,1355.0,1.3,1.2,0.2,24.5,0.05,0.02,9.6,48.1,,,,,,,,1.0,0.0,0.0,a
Parachnute 100% Pure Coconut Oil,3700.0,0.0,100.0,91.0,0.0,0.0,0.0,,0.0,,,,,,,,2.0,0.0,,e
India's Magic Masala,2215.5,1.6,33.0,14.9,6.6,1.6925,0.677,,51.9,0.1,,,,,,,4.0,2.0,0.0,e
Organic Real Leatherwood Honey,729.0,20.0,20.0,0.0,24.0,8.25,3.3,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,e
"Flocons d’avoine, origine France, sans gluten",1629.0,1.3,8.6,1.5,11.0,0.01,0.004,6.6,63.0,,,,,,,,1.0,0.0,,a
Cruesli Zero Sugar Added Nuts,1713.0,3.5,21.0,2.20000004768372,8.3,0.09,0.036,20.0,42.0,,,,,,,,4.0,0.0,0.0,a
Trésor brownie,1830.7,25.0,15.0,4.9,7.5,0.4,0.16,5.4,65.0,,,,,,,,4.0,4.0,,d
Yaos Le Yaourt à la Grecque sur lit de myrtilles,518.1,13.0,6.5,4.2,2.5,0.13,0.052,0.7,13.5,,,,,,,,4.0,4.0,0.0,c
COCO & ALMOND,95.7,2.5,1.3,0.6,0.3,0.1175,0.047,,2.5,,,,,0.12,,,4.0,0.0,0.0,c
Poulet pané sauce caesar,821.875,3.4375,9.375,1.6875,7.8125,0.6875,0.275,2.8125,19.0625,,,,,,,,4.0,3.0,,c
planta,2222.0,0.5,59.0,17.0,0.5,0.295,0.118,,0.5,,,0.0008,,,,,4.0,3.0,,c
Ezekiel 4:9 Sesame Flourless Sprouted Grain Loaf,1125.0,0.0,1.47058823529412,0.0,14.7058823529412,0.514705882352941,0.205882352941176,8.82352941176471,44.1176470588235,0.0,0.0,,,0.0294117647058824,0.00588235294117647,,4.0,0.0,0.0,a
Epinards hachés à la crème,194.7,0.7,2.6,1.7,2.0,0.53,0.212,1.9,2.9,,,,,,,,4.0,2.0,0.0,b
Activia 0% natural,167.8,5.0,0.4,0.2,4.0,0.15,0.06,,5.0,,,,,0.12,,,3.0,0.0,0.0,a
Nouilles de riz 250g,1471.0,0.5,1.1,0.4,6.7,0.03,0.012,1.4,77.0,,,,,,,,1.0,0.0,,b
Fat free Greek Yogurt,262.4,7.7,0.2,0.1,5.9,0.1875,0.075,0.0,9.1,,,0.0,0.0,,0.0,,1.0,0.0,,a
Yoghurt Griekse Stijl 10% Vet,531.5,0.0,10.0,6.5,4.5,0.0975,0.039,0.0,5.0,,,0.0,0.0,,0.0,,1.0,0.0,,c
Lait de Coco Cuisine,700.9,1.6,17.0,15.0,1.3,0.08,0.032,0.7,2.6,,,,,,,,4.0,1.0,0.0,e
Dinkel Crunchy,1840.0,14.0,18.0,5.6,9.5,0.2,0.08,6.0,57.0,,,,,,,,3.0,0.0,,c
Petits pains grilles,1777.0,8.0,11.0,0.9,9.8,1.0,0.4,3.8,69.0,,,,,,,,4.0,1.0,0.0,c
Noix de cajou grillées et salées,2534.6,5.4,49.0,8.5,19.0,0.8,0.295,5.2,21.0,,,,,,,,3.0,0.0,0.0,c
Wild Pacific Sardines,838.823529411765,,12.9411764705882,3.52941176470588,21.1764705882353,0.764705882352941,0.305882352941176,,0.0,,0.0411764705882353,,,0.243529411764706,0.00235294117647059,0.249411764705882,3.0,0.0,0.0,b
100% Nuts Smooth Peanut Butter,2613.0,5.4,50.5,5.5,27.3,0.03,0.012,6.6,13.4,,,,,,,,1.0,0.0,0.0,a
"Maple Syrup, Pecan & Penuts Protein Bar",2352.9,13.0,37.5,5.75,18.2,0.24375,0.0975,5.5,36.0,,,,,,,,4.0,0.0,,not-applicable
Granola chocolat noisette,1875.0,11.0,16.0,1.9,9.3,0.02,0.008,6.7,63.0,,,,,,,,,1.0,,b
Ferrero Rocher classic,1621.0,26.2,27.8,14.0,5.0,0.177,0.0708,0.0,28.9,,,,,,,,4.0,3.0,0.0,e
pistachio mix,2521.0,6.2,48.6,7.0,21.3,0.8,0.32,7.7,16.8,,,,,,,,4.0,4.0,,b
Pain céréales et graines,1133.4,6.4,4.3,0.8,9.1,0.9725,0.389,4.7,46.0,,,,,,,,,,,c
Dessert lacté au chocolat,353.0,11.6,1.5,1.0,3.9,0.23,0.092,0.7,13.3,,,,,,,,4.0,3.0,0.0,e
Natural coconut yog,500.4,1.6,10.0,8.8,1.2,0.05,0.02,1.0,6.0,,,,,,,,4.0,1.0,,c
Tropical Nut Mix,1844.9,41.2,21.1,7.7,7.3,,,,55.3,,,,,,,,,0.0,,unknown
Wholemeal & Farmshouse loaf,1068.6,2.6,5.6,0.8,11.0,11.8,4.72,7.8,36.0,,,,,,,,3.0,1.0,,d
Schoko Reiswaffeln Zartbitter,2040.2,28.0,23.0,13.0,6.6,0.01,0.004,5.0,61.0,,,,,,,,3.0,0.0,,e
Manteiga 100% Amendoim,2564.4,5.8,50.1,5.9,27.0,0.04,0.016,8.3,10.9,,,,,,,,1.0,0.0,,a
Brain Ball,1775.0,29.8,24.4,2.0,13.4,0.03,0.012,17.2,29.8,,,0.0,0.052,,0.0,,1.0,0.0,,c
Soja Natur Ohne Zucker,203.0,0.0,2.9,0.5,4.4,0.1,0.04,0.5,1.0,,,,,,,,3.0,0.0,,a
Riz basmati,1520.9,0.5,1.1,0.3,8.6,,,1.0,78.0,,,,,,,,1.0,0.0,,unknown
pur beurre de cacahuètes,2591.0,5.1,50.0,9.7,29.0,0.0,0.0,5.5,12.0,,,,,,,,1.0,0.0,,b
Corn Flakes,1663.8,0.8,0.7,0.2,7.4,0.03,0.012,1.8,88.1,,,,,,,,1.0,0.0,,b
Soya With calcium,146.2,0.5,1.8,0.3,3.5,0.06,0.024,0.6,0.9,,,,,0.12,,,3.0,0.0,,b
3 céréales complètes,150.0,4.0,0.5,0.1,0.5,0.24,0.096,0.9,8.1,,,,,,,,4.0,0.0,,c
Brown Rice Cakes Lightly Salted,1759.375,0.0,3.125,0.0,6.25,0.390625,0.15625,6.25,87.5,0.0,0.0,,,0.0,0.00108108108108108,0.25,3.0,0.0,0.0,b
Pacanes en moitiés,2943.33333333333,3.33333333333333,66.6666666666667,6.66666666666667,10.0,0.0,0.0,10.0,13.3333333333333,0.0,0.0,,,0.0666666666666667,0.00333333333333333,0.416666666666667,,0.0,0.0,a
Skyr Vanilla Yogurt,459.0,9.0,0.0,0.0,16.0,0.1375,0.055,0.0,11.0,0.0,0.01,0.0,0.0,0.14,0.0,0.18,4.0,1.0,0.0,a
Солени Бретцели,1724.4,1.2,7.2,1.2,12.2,4.43,1.804,4.6,71.4,,,,,,,,4.0,1.0,0.0,e
Muesli Berries & Cherries,1422.6,38.3,1.8,0.4,5.8,0.03,0.012,6.3,71.0,,,,,,,,4.0,0.0,0.0,d
Activia bifidus fruits 0% panache 125 g x 12,231.0,8.4,0.1,0.05,4.6,0.21,0.084,,8.7,,,,,0.165,,,4.0,9.0,0.0,b
Petit Croquants,138.0,4.8,0.5,0.2,1.5,1.5,0.6,,5.0,,,,,,,,4.0,0.0,0.0,c
Colin d'Alaska et petites St Jacques Pommes de terre en persillade,524.0,0.9,5.7,1.0,5.7,0.74,0.296,1.5,12.0,,,,,,,,4.0,0.0,0.0,b
Muesli crisp 3 chocolats,1935.0,18.2,16.3,4.3,9.0,0.29,0.12,9.5,62.7,,,,,,,,4.0,1.0,0.0,c
Cotterley bio infusion de jour / digestion,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,unknown
"Pâte Spaghetti bio, paquet de 500g",1477.0,3.0,1.6,0.4,12.0,0.01,0.0,3.0,70.0,,,,,,,,1.0,0.0,0.0,a
Marrons entiers à sec - Bocal 420g,645.0,8.0,1.4,0.4,2.0,0.01,0.004,4.0,31.0,,,,,,,,1.0,0.0,0.0,b
"Fromage blanc frais nature, 0%MG, 6x60g",218.0,3.3,0.0,0.0,9.5,0.1,0.04,0.0,3.3,,,,,,,,3.0,1.0,0.0,a
Amandes grillées paquet de 100g,2631.0,3.8,54.0,5.0,23.0,0.01,0.004,12.0,8.6,,,,,,,,3.0,0.0,0.0,a
"Tarte épinard, crème fraiche, pignon de pin, parmesan",1038.0,2.5,17.0,9.7,6.6,0.91,0.364,1.8,18.0,,,,,,,,3.0,0.0,0.0,d
Yaourt saveur coco,386.4,11.0,3.0,2.1,3.2,0.08,0.032,0.0,13.0,,,,,,,,4.0,0.0,0.0,c
Pistaches grillées à sec - Sel de Guérande,2607.0,6.1,53.0,6.1,20.0,0.88,0.352,6.3,16.0,,,,,,,,3.0,0.0,0.0,c
Yaourt à la Grecque Nature,451.4,3.0,8.8,6.1,2.8,0.075,0.03,0.0,4.6,,,,,,,,4.0,0.0,0.0,c
Thon listao en morceaux au naturel 185g 130g (1/4),424.0,0.0,0.9,0.4,23.0,0.87,0.348,0.0,0.0,,,,,,,,3.0,0.0,0.0,a
Tartines craquantes sans gluten,1613.0,2.4,1.2,0.2,7.8,0.91,0.364,1.0,84.0,,,,,,,,3.0,0.0,0.0,c
Galettes provençale,844.9,3.3,6.2,0.8,4.9,1.1,0.44,4.9,29.0,,,,,,,,3.0,0.0,0.0,c
Coleslaw Chou blanc et carottes,456.0,5.3,8.5,0.6,0.9,0.81,0.3,2.4,6.3,,,,,,,,4.0,5.0,0.0,c
CROQUE-MONSIEUR NATURE Fromage Fondu,1074.0,5.5,16.0,9.9,19.0,2.8,1.12,,8.3,,,,,,,,4.0,2.0,0.0,e
Ratatouille Cuisinée,263.0,3.4,4.6,0.6,1.0,0.5,0.2,2.0,3.5,,,,,,,,4.0,1.0,0.0,a
Gewürze - Vegeta - Würzmischung mit Gemüse,662.0,22.0,0.5,0.3,8.5,56.9,22.76,5.0,27.0,,,,,,,,4.0,3.0,0.0,not-applicable
Lorenz Barbecue Potato Chips 100G.,2230.7,2.6,33.0,2.5,5.7,1.775,0.71,3.6,52.0,,,,,,,,4.0,1.0,0.0,d
Original Salted Peanuts,2545.0,5.1,51.0,8.1,30.0,1.2,0.48,8.5,5.6,,,,,,,,3.0,0.0,0.0,c
Weetabix Chocolate,1547.0,17.0,3.8,1.6,10.0,0.18,0.032,10.0,68.0,,,,,,0.012,,4.0,1.0,0.0,a
Authentic Tofu,515.9,0.7,7.1,1.2,13.0,0.03,0.012,1.9,1.0,,,,,1.58796,,,4.0,1.0,0.0,a
APPLE + ELDERFLOWER,31.0,1.3,0.5,0.1,0.5,0.01,0.004,0.5,1.4,,,,0.016,,,,4.0,7.0,0.0,c
Greek Style Yogurt,257.7,6.6,0.4,0.1,6.4,0.1275,0.00013,0.4,7.7,,,0.0,0.0,,0.0,,,0.0,0.0,a
Leader Chips salée,2397.9,0.2,37.7,17.8,6.6,1.8,0.72,,52.4,,,,,,,,,0.0,0.0,e
Cherry tomatoes,95.2,3.4,0.0,0.0,1.2,0.01,0.004,,4.4,,,,,,,,1.0,0.0,0.0,a
Sesame breadsticks,1765.7,2.2,7.3,1.2,12.0,1.9,0.76,4.2,74.0,,,,,,,,3.0,0.0,0.0,d
Garbanzos,401.0,0.0,1.9,0.3,5.4,0.53,0.212,5.4,12.0,,,0.0,0.0,,0.0,,3.0,2.0,0.0,a
Quaker Oats Tin,1575.0,1.0,8.0,1.5,11.0,,,9.0,60.0,,,,,,0.00425,,1.0,0.0,0.0,unknown
Knorr Soupe Liquide Bio Mouliné de Potiron Carottes 1L,108.0,1.8,0.8,0.5,0.5,0.6,0.24,0.7,3.9,,,,,,,,,0.0,0.0,b
Mogu Mogu Coconut Flavored Drink,58.4375,10.6,0.0,0.0,0.0,0.05475,0.0219,0.311875,11.2,,,,,0.0125,,,4.0,4.0,0.0,e
Sauce piment sriracha,302.2,10.0,0.7,0.2,0.5,3.2,1.28,1.6,15.0,,,,,,,,4.0,3.0,0.0,not-applicable
Muesli Cereal No Sugar Added,1736.84210526316,8.42105263157895,5.26315789473684,1.05263157894737,11.5789473684211,0.0126315789473684,0.00505263157894737,11.5789473684211,73.6842105263158,,,,,0.0505263157894737,0.00452631578947368,0.5,3.0,0.0,0.0,a
CARAMELISED ALMONDS & PECANS,1891.0,5.8,25.0,2.6,12.0,0.000275,0.00011,7.6,43.0,,,,,,,,3.0,0.0,0.0,a
Pasta de Maní Natural,2425.0,7.5,49.0,6.4,26.0,0.0,0.0,9.2,10.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,a
Light Coconut Milk,261.7,1.0,6.2,5.1,0.5,0.1575,0.063,,1.4,,,,,,,,4.0,2.0,0.0,e
kombucha,7.0,0.0,0.5,0.1,0.5,0.0,0.0,0.5,1.6,,,,,,,,4.0,1.0,0.0,b
Organic Chocolate Stars,1700.7,24.0,4.5,2.5,6.6,0.29,0.116,3.5,82.0,,,,,,,,3.0,0.0,0.0,d
Haricots rouges bio,446.0,0.5,0.8,0.3,8.4,0.9,0.36,6.6,13.0,,,,,,,,3.0,0.0,0.0,c
fat free NATURAL COTTAGE CHEESE,251.9,3.8,0.1,,10.8,0.305,0.122,,3.8,,,0.0,0.0,,0.0,,3.0,0.0,0.0,unknown
Actimel saveur fraise 100 g x 6,323.0,11.9,1.5,1.0,2.8,0.1,0.04,0.0,12.0,,,,,0.12,,,4.0,4.0,0.0,e
Tortilla Wraps Seeded,1200.0,3.2258064516129,4.83870967741935,2.09677419354839,8.54838709677419,0.951612903225806,0.380645161290323,6.29032258064516,48.5483870967742,,,0.0,0.0,,0.0,,4.0,8.0,0.0,c
Red Onion & Rosemary Sausages,476.222222222222,1.66666666666667,2.88888888888889,1.0,15.5555555555556,1.9,0.76,5.55555555555556,3.55555555555556,,,,,,,,4.0,1.0,0.0,b
Chocolat Noir Intense,2237.3,25.0,40.0,25.0,8.9,,,12.0,30.0,,,0.0,0.0,,0.0,,4.0,1.0,0.0,unknown
Toasts fin sésame,1590.0,2.9,5.8,1.5,12.0,1.1,0.44,4.0,67.0,,,,,,,,4.0,3.0,,c
Greek Style Natural Yogurt,502.0,3.4,10.0,6.4,3.1,0.09,0.036,0.0,4.3,,,,,,,,1.0,0.0,0.0,c
Spaghetti nature integral,1417.0,3.3,2.6,0.5,14.0,0.02,0.008,13.0,60.0,,,,,,,,,0.0,0.0,a
Picos Saladitos,1928.3,1.2,18.3,1.6,9.7,2.28,0.912,,63.9,,,,,,,,3.0,0.0,0.0,d
Pur jus de 3 fruits,173.4,9.4,0.0,0.0,0.3,0.01,0.004,,9.9,,,,,,,,1.0,0.0,0.0,c
Natur'&bon amandes noix de cajou pistaches,2546.0,5.1,50.0,5.3,25.0,0.0,0.0,8.4,12.0,,,,,,,,1.0,0.0,0.0,c
Velouté de légumes de nos campagnes,138.9,1.6,1.2,0.2,0.8,0.6,0.24,1.4,4.1,,,,,,,,3.0,0.0,0.0,b
Flocons d'avoine petits,1533.3,1.2,6.9,1.2,14.0,0.0,0.0,11.0,56.0,,,,,,,,1.0,0.0,0.0,a
Paysan Breton - L'Emmental Français Râpé,1541.0,0.5,29.0,20.0,27.0,0.8,0.32,0.0,0.5,,,,,,,,3.0,0.0,0.0,c
Cornichons,40.0,0.5,0.5,0.5,1.4,1.6,0.64,2.0,0.5,,,,,,,,4.0,0.0,0.0,b
Chips saveur cèpes,2177.0,0.8,31.0,2.6,6.3,1.4,0.56,4.8,52.0,,,,,,,,4.0,0.0,0.0,d
Chips à l'ancienne nature,2308.0,0.5,37.0,3.0,5.9,1.1,0.44,5.5,47.0,,,,,,,,4.0,0.0,0.0,c
Tapena Poivrons Confits,1214.3,11.0,25.0,1.8,2.9,1.3,0.52,4.5,12.0,,,,,,,,3.0,0.0,0.0,c
Boule tranchée sans gluten décongelée,974.9,3.0,7.0,0.9,5.0,0.9,0.36,11.5,31.7,,,,,,,,4.0,3.0,0.0,a
Alsan-S,2963.4,0.1,80.0,39.0,0.1,0.1,0.04,,0.1,,,,,,,,4.0,4.0,0.0,d
Granary Medium,1073.75,3.5,2.25,0.75,10.25,0.9125,0.4025,3.75,46.25,,,,,,,,4.0,2.0,0.0,c
Sweet Corn,322.0,6.2,1.2,0.2,2.4,0.0,0.0,3.0,12.6,,,0.0,0.0,,0.0,,1.0,0.0,0.0,a
Pilau Basmati Rice,556.6,0.2,2.1,0.2,2.5,0.3725,0.149,1.0,25.2,,,0.0,0.0,,0.0,,4.0,0.0,0.0,b
Henderson's Relish,190.0,6.3,0.1,0.1,0.7,1.1,0.44,,7.4,,,,,,,,4.0,3.0,0.0,c
Organic black beans,303.0,0.1,0.6,0.1,5.3,0.01,0.004,6.9,8.0,,,,,,,,1.0,0.0,0.0,a
Salt & Vinegar Flavour Savoury Snack,2148.0,2.5,29.0,6.3,5.7,1.9,0.76,3.3,56.0,,,,,,,,4.0,4.0,0.0,e
Heudebert Nature,1724.5,7.1,7.3,3.3,11.0,1.18,0.472,3.3,73.0,,,0.0,0.0,,0.0,,4.0,2.0,0.0,d
Clássico Tutti Frutti Néctar,175.0,9.5,0.0,0.0,0.0,0.0,0.0,,10.0,,,,,,,,3.0,1.0,0.0,d
Pate de porc,777.0,1.2,13.9,5.0,11.0,1.2,0.48,0.9,4.0,,,,,,,,4.0,6.0,0.0,d
Philadelphia,1038.8,2.9,25.0,16.0,3.7,0.74,0.296,0.2,2.9,,,,,,,,4.0,2.0,0.0,d
Boîte de café moulu 100% arabica.,8.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,,,,,,,,1.0,0.0,0.0,b
1881 Spaghetti,1451.1,3.5,2.8,0.5,12.0,0.01,0.004,8.0,63.5,,,,,,,,1.0,0.0,0.0,a
Elicoidali N° 49,1510.4,3.1,1.6,0.3,14.5,0.0,0.0,2.9,69.5,,,,,,,,1.0,0.0,0.0,a
